typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,Column1
C,M,20110501,2011,5,201105,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40752,FALSE,8,kg,40752,FALSE,40752,FALSE,0,FALSE,156453.69,147102,156453.69,0,FALSE,TRUE,
C,M,20110401,2011,4,201104,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,40324,FALSE,8,kg,40324,FALSE,40324,FALSE,0,FALSE,170560.57,159223,170560.57,0,FALSE,TRUE,
C,M,20110401,2011,4,201104,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40324,FALSE,8,kg,40324,FALSE,40324,FALSE,0,FALSE,170560.57,159223,170560.57,0,FALSE,TRUE,
C,M,20110301,2011,3,201103,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,54258,FALSE,8,kg,54258,FALSE,54258,FALSE,0,FALSE,227939.88,209201,227939.88,0,FALSE,TRUE,
C,M,20110301,2011,3,201103,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54258,FALSE,8,kg,54258,FALSE,54258,FALSE,0,FALSE,227939.88,209201,227939.88,0,FALSE,TRUE,
C,M,20111201,2011,12,201112,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,17250,FALSE,8,kg,17250,FALSE,17250,FALSE,,FALSE,73751.62,68950,73751.62,0,FALSE,TRUE,
C,M,20111201,2011,12,201112,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17250,FALSE,8,kg,17250,FALSE,17250,FALSE,,FALSE,73751.62,68950,73751.62,0,FALSE,TRUE,
C,M,20111101,2011,11,201111,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,15340,FALSE,8,kg,15340,FALSE,15340,FALSE,,FALSE,56917.63,50779,56917.63,0,FALSE,TRUE,
C,M,20111101,2011,11,201111,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15340,FALSE,8,kg,15340,FALSE,15340,FALSE,,FALSE,56917.63,50779,56917.63,0,FALSE,TRUE,
C,M,20111001,2011,10,201110,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,65500,FALSE,8,kg,65500,FALSE,65500,FALSE,,FALSE,281926.56,265725,281926.56,0,FALSE,TRUE,
C,M,20111001,2011,10,201110,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65500,FALSE,8,kg,65500,FALSE,65500,FALSE,,FALSE,281926.56,265725,281926.56,0,FALSE,TRUE,
C,M,20110901,2011,9,201109,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,70335,FALSE,8,kg,70335,FALSE,70335,FALSE,0,FALSE,259019.36,236420,259019.36,0,FALSE,TRUE,
C,M,20110801,2011,8,201108,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65195,FALSE,8,kg,65195,FALSE,65195,FALSE,0,FALSE,629946.552,0,629946.552,0,FALSE,TRUE,
C,M,20110701,2011,7,201107,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,31604,FALSE,8,kg,31604,FALSE,31604,FALSE,0,FALSE,239012.3,0,239012.3,0,FALSE,TRUE,
C,M,20110201,2011,2,201102,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12000,FALSE,8,kg,12000,FALSE,12000,FALSE,0,FALSE,153483.892,0,153483.892,0,FALSE,TRUE,
C,M,20110101,2011,1,201101,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,36073,FALSE,8,kg,36073,FALSE,36073,FALSE,0,FALSE,293167.164,0,293167.164,0,FALSE,TRUE,
C,M,20110101,2011,1,201101,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,20,FALSE,8,kg,20,FALSE,20,FALSE,0,FALSE,233.132,0,233.132,0,FALSE,TRUE,
C,M,20110101,2011,1,201101,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36093,FALSE,8,kg,36093,FALSE,36093,FALSE,0,FALSE,293400.296,0,293400.296,0,FALSE,TRUE,
C,M,20110701,2011,7,201107,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31604,FALSE,8,kg,31604,FALSE,31604,FALSE,0,FALSE,239012.3,0,239012.3,0,FALSE,TRUE,
C,M,20110601,2011,6,201106,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,6071,FALSE,8,kg,6071,FALSE,6071,FALSE,0,FALSE,82557.956,0,82557.956,0,FALSE,TRUE,
C,M,20110601,2011,6,201106,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6071,FALSE,8,kg,6071,FALSE,6071,FALSE,0,FALSE,82557.956,0,82557.956,0,FALSE,TRUE,
C,M,20110501,2011,5,201105,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,24585,FALSE,8,kg,24585,FALSE,24585,FALSE,0,FALSE,168925.343,0,168925.343,0,FALSE,TRUE,
C,M,20110501,2011,5,201105,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24585,FALSE,8,kg,24585,FALSE,24585,FALSE,0,FALSE,168925.343,0,168925.343,0,FALSE,TRUE,
C,M,20110401,2011,4,201104,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,33235,FALSE,8,kg,33235,FALSE,33235,FALSE,0,FALSE,349824.667,0,349824.667,0,FALSE,TRUE,
C,M,20110401,2011,4,201104,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33235,FALSE,8,kg,33235,FALSE,33235,FALSE,0,FALSE,349824.667,0,349824.667,0,FALSE,TRUE,
C,M,20110301,2011,3,201103,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,44120,FALSE,8,kg,44120,FALSE,44120,FALSE,0,FALSE,481316.222,0,481316.222,0,FALSE,TRUE,
C,M,20110301,2011,3,201103,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44120,FALSE,8,kg,44120,FALSE,44120,FALSE,0,FALSE,481316.222,0,481316.222,0,FALSE,TRUE,
C,M,20110201,2011,2,201102,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,12000,FALSE,8,kg,12000,FALSE,12000,FALSE,0,FALSE,153483.892,0,153483.892,0,FALSE,TRUE,
C,M,20111201,2011,12,201112,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,12250,FALSE,8,kg,12250,FALSE,12250,FALSE,0,FALSE,141579.335,0,141579.335,0,FALSE,TRUE,
C,M,20111201,2011,12,201112,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12250,FALSE,8,kg,12250,FALSE,12250,FALSE,0,FALSE,141579.335,0,141579.335,0,FALSE,TRUE,
C,M,20111101,2011,11,201111,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,20237,FALSE,8,kg,20237,FALSE,20237,FALSE,0,FALSE,280247.716,0,280247.716,0,FALSE,TRUE,
C,M,20111101,2011,11,201111,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20237,FALSE,8,kg,20237,FALSE,20237,FALSE,0,FALSE,280247.716,0,280247.716,0,FALSE,TRUE,
C,M,20111001,2011,10,201110,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,15525,FALSE,8,kg,15525,FALSE,15525,FALSE,0,FALSE,154535.931,0,154535.931,0,FALSE,TRUE,
C,M,20111001,2011,10,201110,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15525,FALSE,8,kg,15525,FALSE,15525,FALSE,0,FALSE,154535.931,0,154535.931,0,FALSE,TRUE,
C,M,20110901,2011,9,201109,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,34170,FALSE,8,kg,34170,FALSE,34170,FALSE,0,FALSE,351743.964,0,351743.964,0,FALSE,TRUE,
C,M,20110901,2011,9,201109,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34170,FALSE,8,kg,34170,FALSE,34170,FALSE,0,FALSE,351743.964,0,351743.964,0,FALSE,TRUE,
C,M,20110801,2011,8,201108,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H3,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,65180,FALSE,8,kg,65180,FALSE,65180,FALSE,0,FALSE,629820.539,0,629820.539,0,FALSE,TRUE,
C,M,20120701,2012,7,201207,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,121,FALSE,8,kg,121,FALSE,121,FALSE,0,FALSE,1727.13,0,1727.13,0,FALSE,TRUE,
C,M,20120901,2012,9,201209,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27020,FALSE,8,kg,27020,FALSE,27020,FALSE,0,FALSE,117224.76,109425,117224.76,0,FALSE,TRUE,
C,M,20120901,2012,9,201209,724,ESP,Spain,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37710,FALSE,8,kg,37710,FALSE,37710,FALSE,0,FALSE,388721.594,0,388721.594,0,FALSE,TRUE,
C,M,20120701,2012,7,201207,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5470,FALSE,8,kg,5470,FALSE,5470,FALSE,0,FALSE,65757.48,0,65757.48,0,FALSE,TRUE,
C,M,20120601,2012,6,201206,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,275,FALSE,8,kg,275,FALSE,275,FALSE,0,FALSE,5522.713,0,5522.713,0,FALSE,TRUE,
C,M,20120201,2012,2,201202,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12130,FALSE,8,kg,12130,FALSE,12130,FALSE,0,FALSE,53262.305,0,53262.305,0,FALSE,TRUE,
C,M,20120101,2012,1,201201,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,9940,FALSE,8,kg,9940,FALSE,9940,FALSE,0,FALSE,62808.635,,62808.635,0,FALSE,TRUE,
C,M,20120101,2012,1,201201,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,14,TRUE,-1,N/A,0,FALSE,14,TRUE,0,FALSE,34.843,,34.843,0,FALSE,TRUE,
C,M,20120101,2012,1,201201,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9954,TRUE,-1,N/A,0,FALSE,9954,TRUE,0,FALSE,62843.478,,62843.478,0,FALSE,TRUE,
C,M,20120601,2012,6,201206,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,22,TRUE,-1,N/A,0,FALSE,22,TRUE,0,FALSE,50.104,0,50.104,6,FALSE,TRUE,
C,M,20120601,2012,6,201206,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,297,TRUE,-1,N/A,0,FALSE,297,TRUE,0,FALSE,5572.817,0,5572.817,6,FALSE,TRUE,
C,M,20120501,2012,5,201205,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,60,FALSE,8,kg,60,FALSE,60,FALSE,0,FALSE,1033.351,0,1033.351,0,FALSE,TRUE,
C,M,20120501,2012,5,201205,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,12.789,0,12.789,0,FALSE,TRUE,
C,M,20120501,2012,5,201205,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,61,FALSE,8,kg,61,FALSE,61,FALSE,0,FALSE,1046.14,0,1046.14,0,FALSE,TRUE,
C,M,20120401,2012,4,201204,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,5369,FALSE,8,kg,5369,FALSE,5369,FALSE,0,FALSE,54648.624,0,54648.624,0,FALSE,TRUE,
C,M,20120401,2012,4,201204,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5369,FALSE,8,kg,5369,FALSE,5369,FALSE,0,FALSE,54648.624,0,54648.624,0,FALSE,TRUE,
C,M,20120301,2012,3,201203,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,13225,FALSE,8,kg,13225,FALSE,13225,FALSE,0,FALSE,91971.367,0,91971.367,0,FALSE,TRUE,
C,M,20120301,2012,3,201203,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13225,FALSE,8,kg,13225,FALSE,13225,FALSE,0,FALSE,91971.367,0,91971.367,0,FALSE,TRUE,
C,M,20120201,2012,2,201202,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,12130,FALSE,8,kg,12130,FALSE,12130,FALSE,0,FALSE,53262.305,0,53262.305,0,FALSE,TRUE,
C,M,20121201,2012,12,201212,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,5245,FALSE,8,kg,5245,FALSE,5245,FALSE,0,FALSE,64661.42,0,64661.42,0,FALSE,TRUE,
C,M,20121201,2012,12,201212,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,14.431,0,14.431,0,FALSE,TRUE,
C,M,20121201,2012,12,201212,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5246,FALSE,8,kg,5246,FALSE,5246,FALSE,0,FALSE,64675.851,0,64675.851,0,FALSE,TRUE,
C,M,20121101,2012,11,201211,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,9450,FALSE,8,kg,9450,FALSE,9450,FALSE,0,FALSE,75773.713,0,75773.713,0,FALSE,TRUE,
C,M,20121101,2012,11,201211,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,141,FALSE,8,kg,141,FALSE,141,FALSE,0,FALSE,2056.328,0,2056.328,0,FALSE,TRUE,
C,M,20121101,2012,11,201211,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9591,FALSE,8,kg,9591,FALSE,9591,FALSE,0,FALSE,77830.042,0,77830.042,0,FALSE,TRUE,
C,M,20121001,2012,10,201210,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,8292,FALSE,8,kg,8292,FALSE,8292,FALSE,0,FALSE,63605.035,0,63605.035,0,FALSE,TRUE,
C,M,20121001,2012,10,201210,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,87,FALSE,8,kg,87,FALSE,87,FALSE,0,FALSE,551.395,0,551.395,0,FALSE,TRUE,
C,M,20121001,2012,10,201210,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8379,FALSE,8,kg,8379,FALSE,8379,FALSE,0,FALSE,64156.43,0,64156.43,0,FALSE,TRUE,
C,M,20120901,2012,9,201209,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,234,FALSE,8,kg,234,FALSE,234,FALSE,0,FALSE,12224.245,0,12224.245,0,FALSE,TRUE,
C,M,20120901,2012,9,201209,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,510,FALSE,8,kg,510,FALSE,510,FALSE,0,FALSE,6904.102,0,6904.102,0,FALSE,TRUE,
C,M,20120901,2012,9,201209,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,744,FALSE,8,kg,744,FALSE,744,FALSE,0,FALSE,19128.347,0,19128.347,0,FALSE,TRUE,
C,M,20120801,2012,8,201208,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,4880,FALSE,8,kg,4880,FALSE,4880,FALSE,0,FALSE,56457.2,0,56457.2,0,FALSE,TRUE,
C,M,20120801,2012,8,201208,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,1000,Air,8,kg,765,FALSE,8,kg,765,FALSE,765,FALSE,0,FALSE,17940.32,0,17940.32,0,FALSE,TRUE,
C,M,20120801,2012,8,201208,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5645,FALSE,8,kg,5645,FALSE,5645,FALSE,0,FALSE,74397.52,0,74397.52,0,FALSE,TRUE,
C,M,20120701,2012,7,201207,276,DEU,Germany,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,5349,FALSE,8,kg,5349,FALSE,5349,FALSE,0,FALSE,64030.35,0,64030.35,0,FALSE,TRUE,
C,M,20120801,2012,8,201208,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,2695,FALSE,8,kg,2695,FALSE,2695,FALSE,0,FALSE,10552.2,9879,10552.2,0,FALSE,TRUE,
C,M,20120801,2012,8,201208,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2695,FALSE,8,kg,2695,FALSE,2695,FALSE,0,FALSE,10552.2,9879,10552.2,0,FALSE,TRUE,
C,M,20120201,2012,2,201202,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,2100,Sea,8,kg,29475,FALSE,8,kg,29475,FALSE,29475,FALSE,0,FALSE,106565.62,98219,106565.62,0,FALSE,TRUE,
C,M,20120201,2012,2,201202,604,PER,Peru,M,Import,0,W00,World,144,LKA,Sri Lanka,H4,HS,TRUE,906,Cinnamon and cinnamon-tree flowers,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29475,FALSE,8,kg,29475,FALSE,29475,FALSE,0,FALSE,106565.62,98219,106565.62,0,FALSE,TRUE,
